QuestFormID	QuestEDID	AllyGuess	TopicOrder	TopicFormID	TopicEDID	TopicPrompt	TopicSubtype	TopicCategory	TopicPriority	TopicFlags	Branch	InfoCount	LineCount
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	97	0061F35F			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	98	0061F360		It'd take a lot to make you feel small, big guy.	Custom@1313162067	Scene	50.000000			1	2
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	99	0061F361			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	100	0061F367			Custom@1313162067	Scene	50.000000			1	3
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	101	0061F368		All right, let's talk about something else.	Custom@1313162067	Scene	50.000000			1	3
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	102	0061F369			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	103	0061F36A		Good advice. If you need me, I'll be over at the weight bench with a Grognak comic and a bottle of buffout.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	104	0061F36B			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	105	0061F36C		What good are muscles against lasers and bullets?	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	106	0061F36D			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	107	0061F36E		"Super Mutant live" because I allow it. Don't forget that.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	108	0061F36F			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	109	0061F370		No thanks, I think I'll just stay my puny, winsome self.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	110	0061F371			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	111	0061F372		You keep defining strength with muscles. It's pretty reductive.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	112	0061F373			Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	113	0061F374		[Intelligence 4+] Grognak lost someone too, in "Blood in the Harp."	Custom@1313162067	Scene	50.000000			1	4
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	114	0061F375			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	115	0061F376		[Strength 4+] I'm strong, and even I can't save everyone. Let it go.	Custom@1313162067	Scene	50.000000			1	3
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	116	0061F377			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	117	0061F378		That's not how it works you dumb oaf.	Custom@1313162067	Scene	50.000000			1	3
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	118	0061F379			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	119	0061F37A		Your logic is sound. It's too bad Grognak isn't real.	Custom@1313162067	Scene	50.000000			1	2
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	120	0061F37B			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	121	0061F37C		You're plenty strong enough. It's not your fault what happened.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	122	0061F37D		I'm sorry. Thank you for sharing that.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	123	0061F37E			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	124	0061F37F			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	125	0061F380		You said Grognak never let friends die. Have you lost someone?	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	126	0061F381			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	127	0061F382			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	128	0061F383			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	129	0061F384			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	130	0061F385		So you actually respect Grognak?	Custom@1313162067	Scene	50.000000			1	3
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	131	0061F386		Okay, but I've got the time.	Custom@1313162067	Scene	50.000000			1	3
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	132	0061F387			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	133	0061F388			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	134	0061F389			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	135	0061F38A		But why fight Grognak?	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	136	0061F38B		How did you meet your dog?	Custom@1313162067	Scene	50.000000			1	3
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	137	0061F38C			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	138	0061F38D		I still would like to hear it.	Custom@1313162067	Scene	50.000000			1	3
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	139	0061F38E			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	140	0061F38F		I don't think the Silver Shroud was his dog.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	141	0061F3E7		Speaking of names, did your dog have one?	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	142	0061F3E8		At West Tek medical center, I found the origins of Appalachian super mutants.	Custom@1313162067	Scene	50.000000			1	2
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	143	0061F3E9		I disagree. Eggs are better.	Custom@1313162067	Scene	50.000000			1	3
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	144	0061F3EA			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	145	0061F3EB		It does sound like a classic comic book origin story.	Custom@1313162067	Scene	50.000000			1	2
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	146	0061F3EC			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	147	0061F3ED		Humanity owes all Super Mutants an apology.	Custom@1313162067	Scene	50.000000			1	2
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	148	0061F3EE			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	149	0061F3EF		We made you, and so we are your gods.	Custom@1313162067	Scene	50.000000			1	2
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	150	0061F3F0			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	151	0061F3F1		Sorry birdbrain, but the chicken came first.	Custom@1313162067	Scene	50.000000			1	2
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	152	0061F3F2			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	153	0061F3F9			Custom@1313162067	Scene	50.000000			1	3
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	154	0061F3FA			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	155	0061F3FB		Bloppo? Was your dog some kind of clown?	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	156	0061F3FC			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	157	0061F3FD		Of course. After Bloppo in the Ruby Ruins.	Custom@1313162067	Scene	50.000000			1	2
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	158	0061F3FE			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	159	0061F3FF		Bloppo is as good a name as any for a dog.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	160	0061F400			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	161	0061F401		That's a wonderful name.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	162	0061F402			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	163	0061F403		That's an ... interesting choice.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	164	0061F404			Custom@1313162067	Scene	50.000000			1	2
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	165	0061F422		Either way, he's a nuisance, and I had to put him back in jail.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	166	0061F423		His actual name is Harrison.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	167	0061F424		"Malone" means the opposite. So if your name was "Skinny Malone," I guarantee you won't be.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	168	0061F425		It's derived from the word "Maul" actually. Just like your name.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	169	0061F427		True. You've got to pick and choose.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	170	0061F428		I disagree. All food goes in the stomach, or else it wouldn't be food.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	171	0061F429		How do you know which food goes in the stomach?	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	172	0061F42A		Chally looks pretty tasty. We should totally eat her.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	173	0061F42B		I'm a vegetarian, so I don't consider any meat to be food.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	174	0061F42C			Custom@1313162067	Scene	50.000000			1	2
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	175	0061F42D			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	176	0061F42E			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	177	0061F42F			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	178	0061F430			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	179	0061F431		[Intelligence 8+] Malone is from the Irish "Mael Eoin," meaning a disciple of Saint John.	Custom@1313162067	Scene	50.000000			1	1
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	180	0061F432			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	181	0061F436			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	182	0061F437		Have you met other Super Mutants?	Custom@1313162067	Scene	50.000000			1	2
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	183	0061F438			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	184	0061F439		Have you met Mad Dog Malone?	Custom@1313162067	Scene	50.000000			1	3
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	185	0061F43A			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	186	0061F43B			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	187	0061F43C			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	188	0061F43D			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	189	0061F43E			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	190	0061F43F			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	191	0061F440			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	192	0061F6B3		I want to go back to my earlier questions.	Custom@1313162067	Scene	50.000000			1	3
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	193	0061F6B4			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	194	0061F6B5		Let's change topics.	Custom@1313162067	Scene	50.000000			1	3
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	195	0061F6B6			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	196	0061F6B7			Custom@1313162067	Scene	50.000000			0	0
0061E063	SCORE_S5_COMP_Quest_Camp_Lite_SuperMutant	SuperMutant	197	0061F6B8		That's all for now.	Custom@1313162067	Scene	50.000000			2	6
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	0	006209CF			Greeting	Miscellaneous	50.000000			2	4
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	1	006209D0			Hello	Miscellaneous	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	2	006209D1			Idle	Miscellaneous	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	3	006209D2			Shared Info	Miscellaneous	50.000000			8	9
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	4	006209D3			Custom@1313162067	Scene	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	5	006209D4		Hey girl, are you looking for someone?	Custom@1313162067	Scene	50.000000			1	3
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	6	006209D5			Custom@1313162067	Scene	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	7	006209D6		What's wrong girl, are you lost?	Custom@1313162067	Scene	50.000000			1	3
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	8	006209D7			Custom@1313162067	Scene	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	9	006209D8		Ugh, not another flea-ridden mutt.	Custom@1313162067	Scene	50.000000			1	3
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	10	006209D9			Custom@1313162067	Scene	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	11	006209DA		Do you want to live here girl? Because I'd love that.	Custom@1313162067	Scene	50.000000			1	3
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	12	006209DB			Custom@1313162067	Scene	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	13	006209DC		You can stay here, if you like.	Custom@1313162067	Scene	50.000000			1	3
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	14	006209DD			Custom@1313162067	Scene	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	15	006209DE		Well, if you're going to stay, try not to make a mess.	Custom@1313162067	Scene	50.000000			1	3
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	16	006209DF			Custom@1313162067	Scene	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	17	006209E0		Got anything for me, girl?	Custom@1313162067	Scene	50.000000			2	6
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	18	006209E1			Custom@1313162067	Scene	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	19	006209E2		Wanna chat?	Custom@1313162067	Scene	50.000000			1	3
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	20	006209E3			Custom@1313162067	Scene	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	21	006209E4		[Dog Treat] I've got some canned dog food for you.	Custom@1313162067	Scene	50.000000			7	21
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	22	006209E5			Custom@1313162067	Scene	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	23	006209E6		Who's a good dog! You're a good dog!	Custom@1313162067	Scene	50.000000			4	12
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	24	006209E7			Custom@1313162067	Scene	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	25	006209E8		You're a bad dog! Very bad!	Custom@1313162067	Scene	50.000000			1	3
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	26	006209E9			Custom@1313162067	Scene	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	27	006209EA		You are neither good nor bad, you just are.	Custom@1313162067	Scene	50.000000			1	3
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	28	006209EB			Custom@1313162067	Scene	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	29	006209EC		That's all I wanted to say.	Custom@1313162067	Scene	50.000000			1	3
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	30	006209ED			Custom@1313162067	Scene	50.000000			0	0
006209CE	ATX_COMP_Doberman_Quest_Camp_Lite_Dog	Dog	31	006209EE		We'll talk later.	Custom@1313162067	Scene	50.000000			1	3
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	0	0062CA7F			Greeting	Miscellaneous	50.000000			8	12
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	1	0062CA80			Hello	Miscellaneous	50.000000			5	15
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	2	0062CA81			Idle	Miscellaneous	50.000000			19	21
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	3	0062CA82			Shared Info	Miscellaneous	50.000000			16	25
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	4	0062CA83			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	5	0062CA84		Welcome to our planet, Xerxo.	Custom@1313162067	Scene	50.000000			1	2
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	6	0062CA85			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	7	0062CA86		Nice to meet you. Shall I take you to our leader?	Custom@1313162067	Scene	50.000000			1	3
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	8	0062CA87			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	9	0062CA88		I don't think you're any of the things you just said.	Custom@1313162067	Scene	50.000000			1	3
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	10	0062CA89			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	11	0062CA8A		Oh boy, this is going to be fun.	Custom@1313162067	Scene	50.000000			1	3
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	12	0062CA8B			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	13	0062CA8C		[Charisma 4+] You're invading our planet? At least buy us dinner first.	Custom@1313162067	Scene	50.000000			1	3
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	14	0062CA8D			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	15	0062CA8E		Why are you taking over our planet?	Custom@1313162067	Scene	50.000000			1	3
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	16	0062CA8F			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	17	0062CA90		You're reselling our planet for profit? Didn't you say Zebulon was an empire?	Custom@1313162067	Scene	50.000000			1	1
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	18	0062CA91			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	19	0062CA92		Do the Martians even have that kind of capital?	Custom@1313162067	Scene	50.000000			1	2
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	20	0062CA93			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	21	0062CA94		What if I bought the planet off you? I have the caps.	Custom@1313162067	Scene	50.000000			1	2
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	22	0062CA95			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	23	0062CA96		I'm not even going to dignify that nonsense with a response.	Custom@1313162067	Scene	50.000000			1	1
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	24	0062CA97			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	25	0062CA98		No one can own the planet. You can't sell it.	Custom@1313162067	Scene	50.000000			1	3
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	26	0062CA99			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	27	0062CA9A		Well, in any case, enjoy your stay.	Custom@1313162067	Scene	50.000000			1	1
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	28	0062CA9B			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	29	0062CA9C		I, for one, welcome our new Zebulonian overlords.	Custom@1313162067	Scene	50.000000			1	1
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	30	0062CA9D			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	31	0062CA9E		All right, whatever. Just don't touch my things.	Custom@1313162067	Scene	50.000000			1	1
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	32	0062CA9F			Custom@1313162067	Scene	50.000000			1	1
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	33	0062CAA0			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	34	0062CAA1		I'm in need of your services.	Custom@1313162067	Scene	50.000000			2	4
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	35	0062CAA2			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	36	0062CAA3		I'd like to know more about you.	Custom@1313162067	Scene	50.000000			1	1
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	37	0062CAA4			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	38	0062CAA5		Have you discovered anything interesting about our planet?	Custom@1313162067	Scene	50.000000			6	6
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	39	0062CAA6			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	40	0062CAA7		That's all.	Custom@1313162067	Scene	50.000000			3	9
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	41	0062CAA8			Custom@1313162067	Scene	50.000000			0	0
0062CA7E	ATX_COMP_Quest_Camp_Lite_Ghoul	Ghoul	42	0062CAA9		Let's see what you've got for sale.	Custom@1313162067	Scene	50.000000			4	4
